,joe,bool,First,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
301,,True,5,52.0,754.0,175.0,447.0,165.0,3.9063,93800.0,NEAR BAY
302,,True,5,49.0,2308.0,452.0,1299.0,451.0,1.8407,96700.0,NEAR BAY
303,,True,5,27.0,909.0,236.0,396.0,157.0,2.0786,97500.0,NEAR BAY
304,,True,5,42.0,1180.0,257.0,877.0,268.0,2.8125,97300.0,NEAR BAY
305,,True,5,43.0,2018.0,408.0,1111.0,367.0,1.8913,91200.0,NEAR BAY
306,,True,5,49.0,1368.0,282.0,790.0,269.0,1.7056,91400.0,NEAR BAY
307,,True,5,52.0,2744.0,547.0,1479.0,554.0,2.2768,96200.0,NEAR BAY
308,,True,5,51.0,2107.0,471.0,1173.0,438.0,3.2552,120100.0,NEAR BAY
309,,True,5,52.0,1748.0,362.0,1029.0,366.0,2.0556,100000.0,NEAR BAY
310,,True,5,52.0,2024.0,391.0,1030.0,350.0,2.4659,94700.0,NEAR BAY
311,,True,5,47.0,1116.0,259.0,826.0,279.0,1.75,85700.0,NEAR BAY
312,,True,5,41.0,2036.0,510.0,1412.0,454.0,2.0469,89300.0,NEAR BAY
313,,True,5,45.0,1852.0,393.0,1132.0,349.0,2.7159,101400.0,NEAR BAY
314,,True,5,41.0,921.0,207.0,522.0,159.0,1.2083,72500.0,NEAR BAY
315,,True,5,45.0,995.0,238.0,630.0,237.0,1.925,74100.0,NEAR BAY
316,,True,5,36.0,606.0,132.0,531.0,133.0,1.5809,70000.0,NEAR BAY
317,,True,5,37.0,2680.0,736.0,1925.0,667.0,1.4097,84600.0,NEAR BAY
318,,True,5,38.0,1493.0,370.0,1144.0,351.0,0.7683,81800.0,NEAR BAY
319,,True,5,19.0,2207.0,565.0,1481.0,520.0,1.3194,81400.0,NEAR BAY
320,,True,5,28.0,856.0,189.0,435.0,162.0,0.8012,81800.0,NEAR BAY
321,,True,5,26.0,1293.0,297.0,984.0,303.0,1.9479,85800.0,NEAR BAY
322,,True,5,36.0,847.0,212.0,567.0,159.0,1.1765,87100.0,NEAR BAY
323,,True,5,42.0,541.0,154.0,380.0,123.0,2.3456,83500.0,NEAR BAY
324,,True,5,44.0,1066.0,253.0,825.0,244.0,2.1538,79700.0,NEAR BAY
325,,True,5,43.0,707.0,147.0,417.0,155.0,2.5139,83400.0,NEAR BAY
326,,True,5,45.0,1528.0,291.0,801.0,287.0,1.2625,84700.0,NEAR BAY
327,,True,5,42.0,909.0,215.0,646.0,198.0,2.9063,80000.0,NEAR BAY
328,,True,5,43.0,1391.0,293.0,855.0,285.0,2.5192,76400.0,NEAR BAY
329,,True,5,44.0,548.0,119.0,435.0,136.0,2.1111,79700.0,NEAR BAY
330,,True,5,42.0,4074.0,874.0,2736.0,780.0,2.455,82400.0,NEAR BAY
331,,True,5,41.0,1613.0,445.0,1481.0,414.0,2.4028,97700.0,NEAR BAY
332,,True,5,47.0,463.0,134.0,327.0,137.0,2.15,97200.0,NEAR BAY
333,,True,5,43.0,818.0,193.0,494.0,179.0,2.4776,101600.0,NEAR BAY
334,,True,5,43.0,1473.0,371.0,1231.0,341.0,2.1587,86500.0,NEAR BAY
335,,True,5,35.0,504.0,126.0,323.0,109.0,1.8438,90500.0,NEAR BAY
336,,True,5,46.0,1026.0,226.0,749.0,225.0,3.0298,107600.0,NEAR BAY
337,,True,5,46.0,769.0,183.0,693.0,178.0,2.25,84200.0,NEAR BAY
338,,True,5,46.0,2103.0,391.0,1339.0,354.0,2.2467,88900.0,NEAR BAY
339,,True,5,45.0,330.0,76.0,282.0,80.0,4.0469,80700.0,NEAR BAY
340,,True,5,46.0,941.0,218.0,621.0,195.0,1.325,87100.0,NEAR BAY
341,,True,5,38.0,992.0,,732.0,259.0,1.6196,85100.0,NEAR BAY
342,,True,5,45.0,990.0,261.0,901.0,260.0,2.1731,82000.0,NEAR BAY
343,,True,5,36.0,1126.0,263.0,482.0,150.0,1.9167,82800.0,NEAR BAY
344,,True,5,43.0,1036.0,233.0,652.0,213.0,2.069,84600.0,NEAR BAY
345,,True,5,36.0,1047.0,214.0,651.0,166.0,1.712,82100.0,NEAR BAY
346,,True,5,33.0,1280.0,307.0,999.0,286.0,2.5625,89300.0,NEAR BAY
347,,True,5,43.0,1587.0,320.0,907.0,306.0,1.9821,98300.0,NEAR BAY
348,,True,5,41.0,1257.0,271.0,828.0,230.0,2.5043,92300.0,NEAR BAY
349,,True,5,44.0,1218.0,248.0,763.0,254.0,2.3281,88800.0,NEAR BAY
350,,True,5,48.0,1751.0,390.0,935.0,349.0,1.4375,90000.0,NEAR BAY
351,,True,5,45.0,2299.0,514.0,1437.0,484.0,2.5122,95500.0,NEAR BAY
352,,True,5,38.0,2457.0,624.0,1516.0,482.0,1.5625,91700.0,NEAR BAY
353,,True,5,47.0,998.0,211.0,597.0,185.0,3.1587,100400.0,NEAR BAY
354,,True,5,40.0,1685.0,343.0,949.0,342.0,1.8426,94800.0,NEAR BAY
355,,True,5,46.0,1827.0,307.0,881.0,302.0,4.6696,164300.0,NEAR BAY
356,,True,5,36.0,2781.0,574.0,1438.0,519.0,2.4598,155500.0,NEAR BAY
357,,True,5,39.0,1823.0,286.0,763.0,270.0,6.0749,196900.0,NEAR BAY
358,,True,5,27.0,2229.0,365.0,1297.0,355.0,4.8304,279100.0,NEAR BAY
359,,True,5,34.0,1513.0,231.0,545.0,211.0,5.5701,252800.0,NEAR BAY
360,,True,5,26.0,3266.0,491.0,1222.0,533.0,5.37,275400.0,NEAR BAY
361,,True,5,33.0,1809.0,261.0,808.0,219.0,6.86,250000.0,NEAR BAY
362,,True,5,28.0,794.0,111.0,329.0,109.0,7.6923,329800.0,NEAR BAY
363,,True,5,36.0,690.0,105.0,299.0,109.0,4.0313,195500.0,NEAR BAY
364,,True,5,33.0,1334.0,200.0,579.0,202.0,6.8323,255900.0,NEAR BAY
365,,True,5,30.0,414.0,54.0,137.0,50.0,4.975,311100.0,NEAR BAY
366,,True,5,36.0,768.0,93.0,229.0,93.0,5.3602,330000.0,NEAR BAY
367,,True,5,41.0,4400.0,666.0,1476.0,648.0,5.0,248900.0,NEAR BAY
368,,True,5,46.0,954.0,161.0,429.0,154.0,2.925,142900.0,NEAR BAY
369,,True,5,40.0,1445.0,256.0,849.0,255.0,3.8913,126300.0,NEAR BAY
370,,True,5,44.0,1938.0,399.0,946.0,331.0,3.225,135800.0,NEAR BAY
371,,True,5,41.0,856.0,178.0,571.0,191.0,3.1458,130600.0,NEAR BAY
372,,True,5,24.0,1790.0,454.0,1137.0,386.0,2.537,107900.0,NEAR BAY
373,,True,5,44.0,617.0,131.0,378.0,135.0,2.5568,111100.0,NEAR BAY
374,,True,5,43.0,1383.0,275.0,853.0,272.0,3.5083,122000.0,NEAR BAY
375,,True,5,49.0,1325.0,277.0,764.0,282.0,3.3125,118000.0,NEAR BAY
376,,True,5,40.0,1227.0,294.0,928.0,261.0,1.8235,95200.0,NEAR BAY
377,,True,5,35.0,667.0,140.0,406.0,133.0,3.8047,94300.0,NEAR BAY
378,,True,5,34.0,1223.0,281.0,824.0,280.0,2.2917,92500.0,NEAR BAY
379,,True,5,37.0,1379.0,287.0,835.0,259.0,2.4962,91800.0,NEAR BAY
380,,True,5,43.0,1534.0,300.0,826.0,295.0,4.0417,109400.0,NEAR BAY
381,,True,5,46.0,1029.0,181.0,567.0,211.0,3.4844,129500.0,NEAR BAY
382,,True,5,52.0,771.0,147.0,355.0,144.0,4.1458,143400.0,NEAR BAY
383,,True,5,47.0,824.0,223.0,533.0,166.0,2.625,98200.0,NEAR BAY
384,,True,5,44.0,1097.0,239.0,609.0,215.0,2.0227,103100.0,NEAR BAY
385,,True,5,49.0,1283.0,238.0,576.0,236.0,3.3333,276800.0,NEAR BAY
386,,True,5,52.0,1604.0,263.0,594.0,286.0,5.338,270900.0,NEAR BAY
387,,True,5,52.0,2248.0,422.0,870.0,377.0,3.4732,246200.0,NEAR BAY
388,,True,5,38.0,2263.0,522.0,1027.0,509.0,3.5125,224200.0,NEAR BAY
389,,True,5,52.0,1571.0,349.0,693.0,326.0,3.1375,229100.0,NEAR BAY
390,,True,5,46.0,1520.0,402.0,815.0,375.0,2.8036,211600.0,NEAR BAY
391,,True,5,15.0,5083.0,1212.0,2420.0,1146.0,4.5824,256100.0,NEAR BAY
392,,True,5,36.0,1077.0,293.0,518.0,276.0,3.0208,206300.0,NEAR BAY
393,,True,5,52.0,1248.0,283.0,620.0,275.0,4.0875,221300.0,NEAR BAY
394,,True,5,42.0,1342.0,291.0,551.0,266.0,4.5268,207400.0,NEAR BAY
395,,True,5,37.0,3061.0,930.0,2556.0,924.0,1.7375,350000.0,NEAR BAY
396,,True,5,52.0,3171.0,698.0,1498.0,696.0,3.1795,218200.0,NEAR BAY
397,,True,5,50.0,1211.0,261.0,523.0,227.0,3.8672,216700.0,NEAR BAY
398,,True,5,52.0,979.0,175.0,374.0,153.0,5.1675,270600.0,NEAR BAY
399,,True,5,52.0,2269.0,380.0,1004.0,371.0,5.1696,261400.0,NEAR BAY
400,,True,5,52.0,1844.0,332.0,769.0,334.0,4.2614,261300.0,NEAR BAY
401,,True,5,52.0,2178.0,421.0,940.0,423.0,5.0551,232200.0,NEAR BAY
402,,True,5,42.0,1650.0,274.0,645.0,256.0,5.6228,375400.0,NEAR BAY
403,,True,5,52.0,1927.0,279.0,705.0,288.0,7.8864,357300.0,NEAR BAY
404,,True,5,52.0,2079.0,273.0,684.0,275.0,7.9556,374400.0,NEAR BAY
405,,True,5,52.0,1803.0,240.0,572.0,236.0,6.174,358800.0,NEAR BAY
406,,True,5,52.0,2041.0,270.0,671.0,253.0,6.9414,417500.0,NEAR BAY
407,,True,5,52.0,3046.0,373.0,975.0,365.0,8.8342,430500.0,NEAR BAY
408,,True,5,52.0,2318.0,328.0,779.0,312.0,7.1754,362900.0,NEAR BAY
409,,True,5,52.0,2003.0,250.0,658.0,244.0,10.0825,397000.0,NEAR BAY
410,,True,5,52.0,2261.0,328.0,819.0,335.0,4.9083,346800.0,NEAR BAY
411,,True,5,52.0,1225.0,169.0,412.0,168.0,5.7912,327100.0,NEAR BAY
412,,True,5,52.0,2315.0,408.0,835.0,369.0,4.5893,290100.0,NEAR BAY
413,,True,5,52.0,2070.0,329.0,722.0,306.0,5.4171,292000.0,NEAR BAY
414,,True,5,52.0,2616.0,473.0,1085.0,487.0,4.125,270900.0,NEAR BAY
415,,True,5,52.0,2640.0,366.0,973.0,355.0,7.266,371100.0,NEAR BAY
416,,True,5,52.0,1978.0,293.0,723.0,272.0,5.3989,335600.0,NEAR BAY
417,,True,5,37.0,2220.0,335.0,903.0,362.0,7.8336,371300.0,NEAR BAY
418,,True,5,41.0,1125.0,195.0,356.0,181.0,6.1593,344000.0,NEAR BAY
419,,True,5,52.0,3078.0,494.0,1005.0,462.0,6.381,342200.0,NEAR BAY
420,,True,5,52.0,3706.0,531.0,1205.0,504.0,6.6828,370900.0,NEAR BAY
421,,True,5,37.0,3000.0,457.0,987.0,450.0,7.5385,350000.0,NEAR BAY
422,,True,5,42.0,2863.0,460.0,1031.0,448.0,6.7138,368600.0,NEAR BAY
423,,True,5,52.0,2551.0,417.0,894.0,404.0,6.2425,391800.0,NEAR BAY
424,,True,5,52.0,2255.0,410.0,823.0,377.0,5.7979,415300.0,NEAR BAY
425,,True,5,52.0,3360.0,648.0,1232.0,621.0,4.2813,284900.0,NEAR BAY
426,,True,5,52.0,1693.0,391.0,669.0,367.0,3.5417,287500.0,NEAR BAY
427,,True,5,44.0,2252.0,592.0,989.0,550.0,3.0132,272900.0,NEAR BAY
428,,True,5,52.0,2495.0,491.0,1058.0,464.0,4.1429,259600.0,NEAR BAY
429,,True,5,52.0,1193.0,200.0,506.0,207.0,4.1912,254500.0,NEAR BAY
430,,True,5,52.0,1172.0,215.0,489.0,218.0,3.9167,235600.0,NEAR BAY
431,,True,5,52.0,2159.0,424.0,824.0,388.0,3.8897,218400.0,NEAR BAY
432,,True,5,48.0,2365.0,490.0,1034.0,475.0,3.1065,229200.0,NEAR BAY
433,,True,5,46.0,1895.0,442.0,920.0,425.0,2.9926,192100.0,NEAR BAY
434,,True,5,52.0,1650.0,395.0,841.0,380.0,3.556,179300.0,NEAR BAY
435,,True,5,45.0,453.0,146.0,749.0,137.0,1.475,187500.0,NEAR BAY
436,,True,5,52.0,409.0,97.0,208.0,98.0,1.6971,138800.0,NEAR BAY
437,,True,5,10.0,503.0,118.0,228.0,100.0,2.1705,150000.0,NEAR BAY
438,,True,5,50.0,499.0,127.0,287.0,128.0,2.75,140600.0,NEAR BAY
439,,True,5,52.0,477.0,119.0,218.0,106.0,2.5682,120000.0,NEAR BAY
440,,True,5,46.0,1647.0,376.0,854.0,355.0,2.9,144800.0,NEAR BAY
441,,True,5,52.0,3123.0,749.0,1695.0,684.0,2.2208,144800.0,NEAR BAY
442,,True,5,52.0,957.0,188.0,403.0,172.0,3.2344,245500.0,NEAR BAY
443,,True,5,52.0,589.0,132.0,288.0,131.0,3.5156,200000.0,NEAR BAY
444,,True,5,49.0,2026.0,548.0,963.0,521.0,1.9805,173700.0,NEAR BAY
445,,True,5,50.0,1829.0,536.0,1129.0,516.0,2.6684,185600.0,NEAR BAY
446,,True,5,52.0,895.0,198.0,386.0,204.0,3.875,182600.0,NEAR BAY
447,,True,5,52.0,1909.0,416.0,811.0,406.0,3.006,227900.0,NEAR BAY
448,,True,5,46.0,3022.0,696.0,1293.0,675.0,2.543,220700.0,NEAR BAY
449,,True,5,46.0,1777.0,446.0,805.0,431.0,2.8676,212000.0,NEAR BAY
450,,True,5,52.0,2803.0,930.0,1372.0,876.0,2.1907,271400.0,NEAR BAY
451,,True,5,30.0,1465.0,439.0,862.0,425.0,1.7778,268800.0,NEAR BAY
452,,True,5,37.0,2619.0,682.0,1152.0,616.0,2.52,277800.0,NEAR BAY
453,,True,5,52.0,1149.0,255.0,483.0,249.0,4.2788,332500.0,NEAR BAY
454,,True,5,52.0,2363.0,604.0,1558.0,573.0,2.944,338900.0,NEAR BAY
455,,True,5,52.0,2604.0,837.0,1798.0,769.0,1.725,287500.0,NEAR BAY
456,,True,5,41.0,685.0,141.0,266.0,123.0,5.2289,384600.0,NEAR BAY
457,,True,5,42.0,1756.0,465.0,2184.0,422.0,2.5562,371400.0,NEAR BAY
458,,True,5,52.0,1204.0,460.0,2016.0,477.0,0.949,350000.0,NEAR BAY
459,,True,5,52.0,609.0,236.0,1349.0,250.0,1.1696,500001.0,NEAR BAY
460,,True,5,52.0,1087.0,371.0,3337.0,350.0,1.4012,175000.0,NEAR BAY
461,,True,5,52.0,2773.0,998.0,1721.0,949.0,1.1859,241700.0,NEAR BAY
462,,True,5,35.0,3218.0,1108.0,1675.0,1000.0,1.7464,216700.0,NEAR BAY
463,,True,5,49.0,1350.0,368.0,707.0,350.0,2.8846,211300.0,NEAR BAY
464,,True,5,52.0,3084.0,698.0,1424.0,694.0,2.7372,210200.0,NEAR BAY
465,,True,5,52.0,938.0,195.0,393.0,189.0,3.8594,196400.0,NEAR BAY
466,,True,5,52.0,1813.0,353.0,828.0,339.0,3.5625,191700.0,NEAR BAY
467,,True,5,52.0,1233.0,300.0,571.0,292.0,2.2788,182300.0,NEAR BAY
468,,True,5,44.0,2539.0,755.0,1382.0,713.0,2.537,175000.0,NEAR BAY
469,,True,5,46.0,1267.0,324.0,792.0,321.0,2.525,165900.0,NEAR BAY
470,,True,5,52.0,1665.0,404.0,815.0,372.0,1.9946,156900.0,NEAR BAY
471,,True,5,52.0,1659.0,367.0,788.0,346.0,2.8214,164300.0,NEAR BAY
472,,True,5,52.0,2225.0,460.0,1145.0,430.0,2.6165,150000.0,NEAR BAY
473,,True,5,50.0,2485.0,607.0,1354.0,563.0,1.9483,150500.0,NEAR BAY
474,,True,5,52.0,2031.0,450.0,958.0,445.0,1.9327,169900.0,NEAR BAY
475,,True,5,49.0,2932.0,668.0,1361.0,608.0,1.9798,147400.0,NEAR BAY
476,,True,5,52.0,2246.0,472.0,1005.0,449.0,2.4167,152700.0,NEAR BAY
477,,True,5,49.0,2052.0,435.0,924.0,414.0,2.5417,182700.0,NEAR BAY
478,,True,5,52.0,1999.0,417.0,780.0,358.0,3.3906,179300.0,NEAR BAY
479,,True,5,52.0,3007.0,691.0,1582.0,636.0,2.5652,157700.0,NEAR BAY
480,,True,5,41.0,2214.0,550.0,1213.0,568.0,2.2845,153100.0,NEAR BAY
481,,True,5,52.0,1088.0,305.0,486.0,267.0,2.6071,250000.0,NEAR BAY
482,,True,5,52.0,834.0,186.0,494.0,175.0,3.15,206300.0,NEAR BAY
483,,True,5,52.0,1769.0,372.0,849.0,365.0,2.6914,218800.0,NEAR BAY
484,,True,5,52.0,2307.0,583.0,1127.0,548.0,1.8447,198200.0,NEAR BAY
485,,True,5,35.0,5161.0,1744.0,3276.0,1742.0,1.6307,253600.0,NEAR BAY
486,,True,5,52.0,3497.0,832.0,1493.0,794.0,2.9044,257400.0,NEAR BAY
487,,True,5,52.0,3774.0,744.0,1461.0,679.0,2.9405,289500.0,NEAR BAY
488,,True,5,52.0,2888.0,604.0,1253.0,538.0,3.3893,241700.0,NEAR BAY
489,,True,5,48.0,2153.0,517.0,1656.0,459.0,3.0417,489600.0,NEAR BAY
490,,True,5,52.0,1389.0,191.0,514.0,202.0,7.0897,446200.0,NEAR BAY
491,,True,5,52.0,1709.0,318.0,719.0,295.0,5.0463,456300.0,NEAR BAY
492,,True,5,52.0,1587.0,444.0,878.0,449.0,1.7652,336800.0,NEAR BAY
493,,True,5,52.0,1668.0,225.0,517.0,214.0,7.8521,500001.0,NEAR BAY
494,,True,5,52.0,3726.0,474.0,1366.0,496.0,9.3959,500001.0,NEAR BAY
495,,True,5,52.0,4048.0,663.0,1316.0,590.0,5.3794,376900.0,NEAR BAY
496,,True,5,52.0,3618.0,768.0,1508.0,755.0,3.2619,309600.0,NEAR BAY
497,,True,5,52.0,4076.0,920.0,1800.0,815.0,2.7054,182300.0,NEAR BAY
498,,True,5,47.0,2077.0,400.0,719.0,326.0,2.2431,172700.0,NEAR BAY
499,,True,5,50.0,1279.0,300.0,675.0,255.0,1.9028,150800.0,NEAR BAY
500,,True,5,52.0,1974.0,426.0,875.0,363.0,1.5817,153600.0,NEAR BAY
501,,True,5,52.0,335.0,83.0,152.0,77.0,2.2841,106300.0,NEAR BAY
502,,True,5,47.0,1375.0,307.0,843.0,319.0,1.3785,142300.0,NEAR BAY
503,,True,5,52.0,610.0,145.0,281.0,132.0,2.9018,119400.0,NEAR BAY
504,,True,5,44.0,1025.0,198.0,506.0,204.0,1.73,147900.0,NEAR BAY
505,,True,5,48.0,2063.0,484.0,1054.0,466.0,2.2625,132900.0,NEAR BAY
506,,True,5,35.0,1872.0,419.0,1017.0,414.0,2.2106,132500.0,NEAR BAY
507,,True,5,52.0,3108.0,813.0,1623.0,765.0,2.6997,126900.0,NEAR BAY
508,,True,5,14.0,7355.0,2408.0,3100.0,2051.0,4.0018,143800.0,NEAR BAY
509,,True,5,52.0,2990.0,379.0,947.0,361.0,7.8772,500001.0,NEAR BAY
510,,True,5,39.0,2492.0,310.0,808.0,315.0,11.8603,500001.0,NEAR BAY
511,,True,5,42.0,2991.0,335.0,1018.0,335.0,13.499,500001.0,NEAR BAY
512,,True,5,52.0,3242.0,366.0,1001.0,352.0,12.2138,500001.0,NEAR BAY
513,,True,5,52.0,3051.0,381.0,1005.0,369.0,8.1872,466100.0,NEAR BAY
514,,True,5,52.0,3494.0,396.0,1192.0,383.0,12.3804,500001.0,NEAR BAY
515,,True,5,52.0,1757.0,246.0,585.0,227.0,5.8948,457800.0,NEAR BAY
516,,True,5,52.0,2449.0,312.0,916.0,316.0,8.1194,471600.0,NEAR BAY
517,,True,5,52.0,1611.0,203.0,556.0,179.0,8.7477,500001.0,NEAR BAY
518,,True,5,52.0,3665.0,517.0,1470.0,520.0,6.155,398600.0,NEAR BAY
519,,True,5,52.0,2474.0,403.0,1104.0,398.0,5.883,340700.0,NEAR BAY
520,,True,5,52.0,3037.0,516.0,1242.0,518.0,5.2128,289900.0,NEAR BAY
521,,True,5,52.0,2269.0,323.0,805.0,321.0,4.7188,335300.0,NEAR BAY
522,,True,5,52.0,1316.0,177.0,378.0,162.0,5.2915,333000.0,NEAR BAY
523,,True,5,52.0,1153.0,235.0,481.0,223.0,2.6411,241000.0,NEAR BAY
524,,True,5,52.0,772.0,179.0,409.0,160.0,3.3214,189600.0,NEAR BAY
525,,True,5,52.0,1711.0,386.0,885.0,373.0,3.6417,206300.0,NEAR BAY
526,,True,5,52.0,2650.0,566.0,1468.0,567.0,3.0161,215700.0,NEAR BAY
527,,True,5,52.0,1038.0,220.0,482.0,215.0,3.1771,210200.0,NEAR BAY
528,,True,5,52.0,1527.0,320.0,825.0,264.0,3.4531,208800.0,NEAR BAY
529,,True,5,52.0,859.0,157.0,429.0,158.0,4.3098,197900.0,NEAR BAY
530,,True,5,52.0,970.0,217.0,528.0,208.0,3.3438,201300.0,NEAR BAY
531,,True,5,52.0,1045.0,239.0,496.0,216.0,2.9213,190800.0,NEAR BAY
532,,True,5,52.0,1408.0,280.0,718.0,265.0,2.6806,207900.0,NEAR BAY
533,,True,5,52.0,1222.0,264.0,630.0,265.0,3.7708,215300.0,NEAR BAY
534,,True,5,45.0,1169.0,263.0,723.0,286.0,3.9444,212900.0,NEAR BAY
535,,True,5,13.0,2020.0,535.0,959.0,486.0,5.2601,292700.0,NEAR BAY
536,,True,5,30.0,4145.0,869.0,3668.0,855.0,2.5444,275000.0,NEAR BAY
537,,True,5,42.0,2038.0,368.0,2037.0,355.0,2.6447,200000.0,NEAR BAY
538,,True,5,29.0,5154.0,,3741.0,1273.0,2.5762,173400.0,NEAR BAY
539,,True,5,42.0,1241.0,309.0,821.0,300.0,1.9427,102200.0,NEAR BAY
540,,True,5,52.0,1468.0,363.0,870.0,347.0,2.9688,220800.0,NEAR BAY
541,,True,5,27.0,3997.0,1073.0,1901.0,966.0,3.75,242800.0,NEAR BAY
542,,True,5,18.0,2873.0,763.0,1243.0,663.0,5.1702,265400.0,NEAR BAY
543,,True,5,50.0,1487.0,306.0,730.0,327.0,2.5139,219000.0,NEAR BAY
544,,True,5,52.0,1670.0,350.0,793.0,299.0,2.9732,282100.0,NEAR BAY
545,,True,5,52.0,2252.0,388.0,1033.0,434.0,5.5337,372000.0,NEAR BAY
546,,True,5,52.0,1731.0,377.0,872.0,363.0,4.1667,225800.0,NEAR BAY
547,,True,5,52.0,1710.0,481.0,849.0,457.0,2.7115,220800.0,NEAR BAY
548,,True,5,52.0,2388.0,559.0,1121.0,518.0,3.3269,234500.0,NEAR BAY
549,,True,5,52.0,2156.0,458.0,872.0,445.0,3.2685,254200.0,NEAR BAY
550,,True,5,52.0,1565.0,315.0,637.0,297.0,4.7778,351800.0,NEAR BAY
551,,True,5,52.0,1704.0,371.0,663.0,340.0,4.226,275000.0,NEAR BAY
552,,True,5,52.0,1210.0,168.0,411.0,172.0,3.3571,405400.0,NEAR BAY
553,,True,5,52.0,2097.0,444.0,915.0,413.0,2.9899,228100.0,NEAR BAY
554,,True,5,52.0,1848.0,479.0,921.0,477.0,2.875,234000.0,NEAR BAY
555,,True,5,43.0,955.0,284.0,585.0,266.0,2.3882,162500.0,NEAR BAY
556,,True,5,43.0,4329.0,1110.0,2086.0,1053.0,2.975,243400.0,NEAR BAY
557,,True,5,52.0,3011.0,542.0,1303.0,535.0,5.1039,273800.0,NEAR BAY
558,,True,5,52.0,1049.0,185.0,374.0,176.0,4.1458,248500.0,NEAR BAY
559,,True,5,52.0,2504.0,516.0,979.0,472.0,3.4762,244000.0,NEAR BAY
560,,True,5,52.0,1846.0,471.0,827.0,446.0,2.6833,240900.0,NEAR BAY
561,,True,5,52.0,1705.0,246.0,658.0,253.0,5.75,306300.0,NEAR BAY
562,,True,5,50.0,1542.0,289.0,654.0,268.0,3.9632,240000.0,NEAR BAY
563,,True,5,45.0,891.0,,384.0,146.0,4.9489,247100.0,NEAR BAY
564,,True,5,27.0,4051.0,753.0,1499.0,797.0,4.8711,286600.0,NEAR BAY
565,,True,5,52.0,2646.0,581.0,1128.0,522.0,3.0718,266700.0,NEAR BAY
566,,True,5,49.0,2428.0,525.0,1110.0,492.0,3.6719,229800.0,NEAR BAY
567,,True,5,52.0,2567.0,436.0,1119.0,415.0,4.6094,229300.0,NEAR BAY
568,,True,5,21.0,7031.0,1249.0,2930.0,1235.0,4.5213,228400.0,NEAR BAY
569,,True,5,25.0,1914.0,365.0,897.0,390.0,4.4562,206200.0,NEAR BAY
570,,True,5,5.0,18634.0,2885.0,7427.0,2718.0,7.611,350700.0,NEAR BAY
571,,True,5,31.0,5785.0,1379.0,2973.0,1312.0,3.2689,231000.0,NEAR BAY
572,,True,5,52.0,2876.0,648.0,1340.0,632.0,3.567,252900.0,NEAR BAY
573,,True,5,28.0,6909.0,1554.0,2974.0,1484.0,3.6875,353900.0,NEAR BAY
574,,True,5,23.0,5679.0,1270.0,2690.0,1151.0,4.7695,291700.0,NEAR BAY
575,,True,5,20.0,1156.0,365.0,583.0,326.0,3.1972,100000.0,NEAR BAY
576,,True,5,12.0,14316.0,2045.0,5781.0,2007.0,7.2634,341600.0,NEAR BAY
577,,True,5,5.0,3596.0,467.0,1738.0,512.0,7.0568,412500.0,NEAR BAY
578,,True,5,36.0,3541.0,570.0,1478.0,529.0,4.635,248600.0,NEAR BAY
579,,True,5,40.0,1808.0,302.0,746.0,270.0,5.3015,254900.0,NEAR BAY
580,,True,5,36.0,2879.0,480.0,1235.0,455.0,4.9801,241500.0,NEAR BAY
581,,True,5,26.0,3204.0,477.0,1411.0,484.0,5.4834,295200.0,NEAR BAY
582,,True,5,31.0,3866.0,531.0,1368.0,521.0,6.187,340400.0,NEAR BAY
583,,True,5,32.0,2476.0,368.0,1048.0,367.0,5.6194,274700.0,NEAR BAY
584,,True,5,35.0,2211.0,350.0,1004.0,365.0,5.4639,238600.0,NEAR BAY
585,,True,5,35.0,2663.0,387.0,1086.0,367.0,5.1498,266400.0,NEAR BAY
586,,True,5,30.0,2599.0,366.0,922.0,350.0,5.8382,330200.0,NEAR BAY
587,,True,5,36.0,4569.0,824.0,1950.0,819.0,4.65,206800.0,NEAR BAY
588,,True,5,25.0,2973.0,622.0,1413.0,595.0,4.3819,209200.0,NEAR BAY
589,,True,5,30.0,3115.0,625.0,1444.0,568.0,3.7222,195800.0,NEAR BAY
590,,True,5,31.0,1843.0,282.0,749.0,269.0,5.2855,253500.0,NEAR BAY
591,,True,5,31.0,2053.0,336.0,867.0,329.0,4.3375,241800.0,NEAR BAY
592,,True,5,27.0,6740.0,1073.0,2723.0,1035.0,5.2131,252500.0,NEAR BAY
593,,True,5,30.0,1751.0,269.0,731.0,263.0,6.005,263900.0,NEAR BAY
594,,True,5,38.0,1663.0,295.0,781.0,301.0,5.0519,227000.0,NEAR BAY
595,,True,5,38.0,3716.0,657.0,1784.0,652.0,4.8237,220900.0,NEAR BAY
596,,True,5,32.0,2718.0,447.0,1156.0,410.0,5.2497,259300.0,NEAR BAY
597,,True,5,39.0,1420.0,272.0,645.0,277.0,4.125,232500.0,NEAR BAY
598,,True,5,37.0,1893.0,310.0,821.0,315.0,4.6005,231600.0,NEAR BAY
599,,True,5,33.0,3906.0,790.0,1912.0,770.0,3.5187,209400.0,NEAR BAY
600,,True,5,32.0,3400.0,736.0,1487.0,694.0,3.0,223200.0,NEAR BAY
601,,True,5,25.0,3402.0,758.0,1645.0,710.0,3.4934,209900.0,NEAR BAY
602,,True,5,33.0,4413.0,1107.0,2239.0,1051.0,2.9861,208200.0,NEAR BAY
